,center,gridID,num_establishments,num_liquor_stores,num_restaurants,num_stores,num_bars
29048,"[40.87544073475795, -73.85855797040624]",38724,29,0,2,5,0
29049,"[40.876872540481024, -73.86045157804247]",38494,17,0,0,2,0
29050,"[40.87544073475795, -73.86045157804247]",38495,39,0,4,4,0
29051,"[40.876872540481024, -73.85855797040624]",38723,9,0,1,3,0
29052,"[40.87830431523608, -73.86045157804247]",38493,13,0,0,1,0
29053,"[40.87830431523608, -73.85855797040624]",38722,17,0,1,4,0
29054,"[40.879736059022854, -73.85666436277]",38950,9,0,0,0,0
29055,"[40.879736059022854, -73.86045157804247]",38492,11,0,0,0,0
29056,"[40.879736059022854, -73.85855797040624]",38721,13,0,0,4,0
29057,"[40.88116777184113, -73.86045157804247]",38491,9,0,0,1,0
29058,"[40.88116777184113, -73.85855797040624]",38720,8,0,0,1,0
29059,"[40.879736059022854, -73.8547707551338]",39179,7,0,0,0,0
29060,"[40.87830431523608, -73.8547707551338]",39180,12,0,0,1,0
29061,"[40.88116777184113, -73.85666436277]",38949,13,0,0,1,0
29062,"[40.88116777184113, -73.8547707551338]",39178,6,0,0,0,0
29063,"[40.882599453690695, -73.85666436277]",38948,20,0,1,4,0
29064,"[40.882599453690695, -73.8547707551338]",39177,7,0,0,0,0
29065,"[40.884031104571335, -73.85666436277]",38947,17,0,0,3,0
29066,"[40.882599453690695, -73.85855797040624]",38719,4,0,0,0,0
29067,"[40.884031104571335, -73.85855797040624]",38718,3,0,0,0,0
29068,"[40.884031104571335, -73.86045157804247]",38489,9,0,0,1,0
29069,"[40.882599453690695, -73.86045157804247]",38490,8,0,0,1,0
29070,"[40.882599453690695, -73.86234518567869]",38261,49,0,7,7,0
29071,"[40.88116777184113, -73.86234518567869]",38262,21,0,1,2,0
29072,"[40.884031104571335, -73.86234518567869]",38260,70,1,11,16,0
29073,"[40.884031104571335, -73.86423879331493]",38031,28,1,2,5,0
29074,"[40.882599453690695, -73.86423879331493]",38032,31,0,2,3,0
29075,"[40.88116777184113, -73.86423879331493]",38033,54,0,4,9,2
29076,"[40.87830431523608, -73.86423879331493]",38035,25,1,2,7,0
29077,"[40.879736059022854, -73.86423879331493]",38034,66,0,3,19,0
29078,"[40.879736059022854, -73.86234518567869]",38263,12,0,0,1,0
29079,"[40.87830431523608, -73.86234518567869]",38264,5,0,1,0,0
29080,"[40.876872540481024, -73.86234518567869]",38265,36,0,4,2,0
29081,"[40.87544073475795, -73.86234518567869]",38266,15,0,0,0,0
29082,"[40.876872540481024, -73.86423879331493]",38036,24,0,6,2,0
29083,"[40.87544073475795, -73.86613240095116]",37808,24,0,0,4,0
29084,"[40.87400889806707, -73.86613240095116]",37809,32,0,1,5,1
29085,"[40.87400889806707, -73.86423879331493]",38038,8,0,0,2,0
29086,"[40.87544073475795, -73.86423879331493]",38037,7,0,0,1,0
29087,"[40.87400889806707, -73.86234518567869]",38267,2,0,0,0,0
29088,"[40.87400889806707, -73.86045157804247]",38496,8,0,0,0,0
29089,"[40.87257703040858, -73.86045157804247]",38497,1,0,0,0,0
29090,"[40.87257703040858, -73.86234518567869]",38268,2,0,0,0,0
29091,"[40.87114513178273, -73.86045157804247]",38498,15,0,0,0,0
29092,"[40.87114513178273, -73.86234518567869]",38269,20,0,4,3,0
29093,"[40.87114513178273, -73.86423879331493]",38040,45,0,5,11,1
29094,"[40.87257703040858, -73.86423879331493]",38039,6,0,1,1,0
29095,"[40.87257703040858, -73.86613240095116]",37810,53,0,3,12,0
29096,"[40.87114513178273, -73.86613240095116]",37811,62,1,5,20,1
29097,"[40.86971320218972, -73.86613240095116]",37812,20,0,0,1,0
29098,"[40.86971320218972, -73.86234518567869]",38270,6,0,0,0,0
29099,"[40.86971320218972, -73.86423879331493]",38041,6,0,0,2,0
29100,"[40.86828124162982, -73.86423879331493]",38042,10,0,0,1,0
29101,"[40.86828124162982, -73.86234518567869]",38271,15,0,0,0,0
29102,"[40.86828124162982, -73.86613240095116]",37813,12,0,0,5,0
29103,"[40.86684925010323, -73.86613240095116]",37814,9,0,0,2,0
29104,"[40.86684925010323, -73.86423879331493]",38043,12,0,0,2,0
29105,"[40.86684925010323, -73.86234518567869]",38272,10,0,2,1,0
29106,"[40.86828124162982, -73.86045157804247]",38500,7,0,0,1,0
29107,"[40.86541722761016, -73.86234518567869]",38273,51,1,3,10,0
29108,"[40.86541722761016, -73.86045157804247]",38502,57,1,1,9,1
29109,"[40.86684925010323, -73.86045157804247]",38501,31,0,1,9,0
29110,"[40.86971320218972, -73.86045157804247]",38499,7,0,0,1,0
29111,"[40.87114513178273, -73.85855797040624]",38727,12,0,0,2,0
29112,"[40.87114513178273, -73.85666436277]",38956,23,0,1,8,0
29113,"[40.86971320218972, -73.85666436277]",38957,25,0,0,7,0
29114,"[40.86971320218972, -73.85855797040624]",38728,15,0,0,5,0
29115,"[40.86828124162982, -73.85855797040624]",38729,23,0,0,11,0
29116,"[40.86828124162982, -73.85666436277]",38958,7,0,0,0,0
29117,"[40.86541722761016, -73.85855797040624]",38731,34,1,2,9,0
29118,"[40.86684925010323, -73.85855797040624]",38730,6,0,0,0,0
29119,"[40.86684925010323, -73.85666436277]",38959,4,0,0,0,0
29120,"[40.86541722761016, -73.85666436277]",38960,25,0,2,1,0
29121,"[40.86828124162982, -73.8547707551338]",39187,7,0,0,1,0
29122,"[40.86541722761016, -73.8547707551338]",39189,13,0,0,4,0
29123,"[40.86684925010323, -73.8547707551338]",39188,6,0,0,1,0
29124,"[40.86684925010323, -73.85287714749757]",39417,6,0,0,2,0
29125,"[40.86541722761016, -73.85287714749757]",39418,5,0,0,1,0
29126,"[40.86828124162982, -73.85287714749757]",39416,5,0,0,0,0
29127,"[40.86971320218972, -73.8547707551338]",39186,8,0,0,1,0
29128,"[40.86971320218972, -73.85287714749757]",39415,7,0,0,0,0
29129,"[40.87114513178273, -73.85287714749757]",39414,7,0,0,0,0
29130,"[40.87257703040858, -73.8547707551338]",39184,26,0,2,4,1
29131,"[40.87257703040858, -73.85287714749757]",39413,20,0,2,5,0
29132,"[40.87114513178273, -73.8547707551338]",39185,17,0,1,4,0
29133,"[40.87257703040858, -73.85666436277]",38955,13,0,1,3,1
29134,"[40.87257703040858, -73.85855797040624]",38726,2,0,0,0,0
29135,"[40.87400889806707, -73.85666436277]",38954,32,0,0,7,0
29136,"[40.87400889806707, -73.85855797040624]",38725,32,0,2,2,0
29137,"[40.87400889806707, -73.8547707551338]",39183,23,0,1,4,0
29138,"[40.87257703040858, -73.85098353986135]",39642,31,0,4,5,0
29139,"[40.87114513178273, -73.85098353986135]",39643,7,0,0,0,0
29140,"[40.86971320218972, -73.85098353986135]",39644,3,0,0,1,0
29141,"[40.86971320218972, -73.84908993222511]",39873,10,0,0,1,0
29142,"[40.87114513178273, -73.84908993222511]",39872,38,1,4,7,0
29143,"[40.86971320218972, -73.84719632458888]",40102,37,0,2,6,0
29144,"[40.87114513178273, -73.84719632458888]",40101,56,0,7,11,0
29145,"[40.87257703040858, -73.84719632458888]",40100,7,0,0,0,0
29146,"[40.87257703040858, -73.84908993222511]",39871,22,1,2,3,1
29147,"[40.87257703040858, -73.84530271695266]",40329,5,0,0,1,0
29148,"[40.87114513178273, -73.84530271695266]",40330,24,0,3,6,0
29149,"[40.87114513178273, -73.84340910931643]",40559,23,0,0,2,0
29150,"[40.86971320218972, -73.84530271695266]",40331,68,0,4,16,0
29151,"[40.86971320218972, -73.84340910931643]",40560,78,0,2,15,0
29152,"[40.86828124162982, -73.84340910931643]",40561,16,0,0,1,0
29153,"[40.86828124162982, -73.84530271695266]",40332,2,0,0,0,0
29154,"[40.86828124162982, -73.84719632458888]",40103,13,0,0,1,0
29155,"[40.86684925010323, -73.84719632458888]",40104,5,0,0,0,0
29156,"[40.86684925010323, -73.84530271695266]",40333,5,0,0,0,0
29157,"[40.86684925010323, -73.84340910931643]",40562,11,0,0,1,0
29158,"[40.86541722761016, -73.84340910931643]",40563,9,0,0,1,0
29159,"[40.86541722761016, -73.84530271695266]",40334,9,0,0,1,0
29160,"[40.863985174150855, -73.84340910931643]",40564,22,0,1,6,0
29161,"[40.863985174150855, -73.84530271695266]",40335,4,0,0,0,0
29162,"[40.863985174150855, -73.84719632458888]",40106,4,0,0,0,0
29163,"[40.86541722761016, -73.84719632458888]",40105,10,0,0,0,0
29164,"[40.863985174150855, -73.84908993222511]",39877,7,0,0,2,0
29165,"[40.86541722761016, -73.85098353986135]",39647,4,0,0,0,0
29166,"[40.863985174150855, -73.85098353986135]",39648,7,0,0,0,0
29167,"[40.86541722761016, -73.84908993222511]",39876,10,0,0,2,0
29168,"[40.86684925010323, -73.85098353986135]",39646,10,0,0,2,0
29169,"[40.86684925010323, -73.84908993222511]",39875,2,0,0,0,0
29170,"[40.86828124162982, -73.84908993222511]",39874,5,0,0,0,0
29171,"[40.86828124162982, -73.85098353986135]",39645,6,0,0,0,0
29172,"[40.863985174150855, -73.85287714749757]",39419,5,0,0,2,0
29173,"[40.86255308972552, -73.85287714749757]",39420,5,0,0,1,0
29174,"[40.86255308972552, -73.85098353986135]",39649,7,0,0,1,0
29175,"[40.85968882797772, -73.85287714749757]",39422,3,0,0,0,0
29176,"[40.8611209743344, -73.85287714749757]",39421,4,0,0,0,0
29177,"[40.8611209743344, -73.85098353986135]",39650,4,0,0,1,0
29178,"[40.85968882797772, -73.85098353986135]",39651,3,0,0,1,0
29179,"[40.86255308972552, -73.84908993222511]",39878,6,0,0,1,0
29180,"[40.85968882797772, -73.84908993222511]",39880,2,0,0,0,0
29181,"[40.8611209743344, -73.84908993222511]",39879,5,0,0,0,0
29182,"[40.8611209743344, -73.84719632458888]",40108,1,0,0,0,0
29183,"[40.85968882797772, -73.84719632458888]",40109,4,0,0,2,0
29184,"[40.86255308972552, -73.84719632458888]",40107,5,0,0,0,0
29185,"[40.86255308972552, -73.84530271695266]",40336,5,0,0,0,0
29186,"[40.8611209743344, -73.84530271695266]",40337,3,0,0,0,0
29187,"[40.86255308972552, -73.84340910931643]",40565,108,2,8,19,0
29188,"[40.8611209743344, -73.84340910931643]",40566,65,0,0,3,0
29189,"[40.85968882797772, -73.84530271695266]",40338,6,0,0,2,0
29190,"[40.85968882797772, -73.84340910931643]",40567,79,0,0,1,0
29191,"[40.85825665065568, -73.84340910931643]",40568,18,0,0,0,0
29192,"[40.85825665065568, -73.84530271695266]",40339,3,0,0,0,0
29193,"[40.85825665065568, -73.84719632458888]",40110,3,0,0,0,0
29194,"[40.856824442368534, -73.84719632458888]",40111,199,0,1,12,0
29195,"[40.856824442368534, -73.84530271695266]",40340,3,0,0,0,0
29196,"[40.856824442368534, -73.84340910931643]",40569,42,0,1,2,0
29197,"[40.85539220311651, -73.84340910931643]",40570,27,0,1,3,0
29198,"[40.85539220311651, -73.84530271695266]",40341,5,0,0,0,0
29199,"[40.8539599328998, -73.84340910931643]",40571,51,0,2,8,0
29200,"[40.8539599328998, -73.84530271695266]",40342,2,0,0,0,0
29201,"[40.8539599328998, -73.84719632458888]",40113,199,0,0,3,0
29202,"[40.85539220311651, -73.84719632458888]",40112,199,0,1,10,0
29203,"[40.8539599328998, -73.84908993222511]",39884,3,0,0,0,0
29204,"[40.85539220311651, -73.85098353986135]",39654,4,0,0,0,0
29205,"[40.8539599328998, -73.85098353986135]",39655,1,0,0,0,0
29206,"[40.85539220311651, -73.84908993222511]",39883,3,0,0,0,0
29207,"[40.856824442368534, -73.85098353986135]",39653,9,0,0,1,0
29208,"[40.856824442368534, -73.84908993222511]",39882,3,0,0,0,0
29209,"[40.85825665065568, -73.84908993222511]",39881,2,0,0,0,0
29210,"[40.85825665065568, -73.85098353986135]",39652,3,0,0,0,0
29211,"[40.856824442368534, -73.85287714749757]",39424,9,0,0,1,0
29212,"[40.85825665065568, -73.85287714749757]",39423,6,0,0,1,0
29213,"[40.85539220311651, -73.85287714749757]",39425,6,0,0,0,0
29214,"[40.85539220311651, -73.8547707551338]",39196,124,1,9,10,0
29215,"[40.85825665065568, -73.8547707551338]",39194,21,0,0,1,0
29216,"[40.856824442368534, -73.8547707551338]",39195,40,0,1,0,0
29217,"[40.85825665065568, -73.85666436277]",38965,16,0,0,0,0
29218,"[40.856824442368534, -73.85666436277]",38966,73,0,2,14,1
29219,"[40.85539220311651, -73.85666436277]",38967,53,0,4,16,1
29220,"[40.85539220311651, -73.85855797040624]",38738,5,0,0,0,0
29221,"[40.856824442368534, -73.86045157804247]",38508,32,0,0,1,0
29222,"[40.85539220311651, -73.86045157804247]",38509,12,0,0,2,0
29223,"[40.856824442368534, -73.85855797040624]",38737,30,0,0,0,0
29224,"[40.85825665065568, -73.86045157804247]",38507,0,0,0,0,0
29225,"[40.85825665065568, -73.85855797040624]",38736,6,0,0,0,0
29226,"[40.85968882797772, -73.85666436277]",38964,7,0,0,0,0
29227,"[40.85968882797772, -73.86045157804247]",38506,11,0,0,0,0
29228,"[40.85968882797772, -73.85855797040624]",38735,7,0,0,0,0
29229,"[40.8611209743344, -73.86045157804247]",38505,15,0,0,0,0
29230,"[40.8611209743344, -73.85855797040624]",38734,9,0,1,2,0
29231,"[40.8611209743344, -73.85666436277]",38963,15,0,1,3,0
29232,"[40.85968882797772, -73.8547707551338]",39193,15,0,1,1,0
29233,"[40.8611209743344, -73.8547707551338]",39192,3,0,0,0,0
29234,"[40.86255308972552, -73.85666436277]",38962,29,0,3,6,1
29235,"[40.86255308972552, -73.8547707551338]",39191,3,0,0,0,0
29236,"[40.863985174150855, -73.8547707551338]",39190,10,0,0,3,0
29237,"[40.863985174150855, -73.85666436277]",38961,3,0,0,0,0
29238,"[40.86255308972552, -73.85855797040624]",38733,35,0,5,7,1
29239,"[40.863985174150855, -73.85855797040624]",38732,16,0,2,3,0
29240,"[40.863985174150855, -73.86045157804247]",38503,7,0,1,0,0
29241,"[40.86255308972552, -73.86045157804247]",38504,4,0,1,0,0
29242,"[40.86255308972552, -73.86234518567869]",38275,7,0,0,1,0
29243,"[40.8611209743344, -73.86234518567869]",38276,5,0,0,0,0
29244,"[40.863985174150855, -73.86234518567869]",38274,13,0,0,2,0
29245,"[40.863985174150855, -73.86423879331493]",38045,54,0,4,14,2
29246,"[40.86541722761016, -73.86423879331493]",38044,83,2,9,25,0
29247,"[40.86541722761016, -73.86613240095116]",37815,90,0,8,35,0
29248,"[40.863985174150855, -73.86613240095116]",37816,32,0,5,8,1
29249,"[40.86255308972552, -73.86613240095116]",37817,34,0,1,7,0
29250,"[40.86255308972552, -73.86423879331493]",38046,15,0,0,1,0
29251,"[40.8611209743344, -73.86423879331493]",38047,11,0,0,0,0
29252,"[40.8611209743344, -73.86613240095116]",37818,15,0,0,3,0
29253,"[40.85968882797772, -73.86613240095116]",37819,53,0,5,7,0
29254,"[40.85968882797772, -73.86423879331493]",38048,34,0,1,3,0
29255,"[40.85825665065568, -73.86423879331493]",38049,5,0,0,0,0
29256,"[40.85968882797772, -73.86234518567869]",38277,6,0,0,1,0
29257,"[40.85825665065568, -73.86234518567869]",38278,2,0,0,0,0
29258,"[40.856824442368534, -73.86234518567869]",38279,31,0,0,1,0
29259,"[40.856824442368534, -73.86423879331493]",38050,16,0,0,1,0
29260,"[40.85825665065568, -73.86613240095116]",37820,36,0,2,13,0
29261,"[40.856824442368534, -73.86613240095116]",37821,18,0,0,2,0
29262,"[40.85825665065568, -73.86802600858738]",37591,79,1,5,20,0
29263,"[40.856824442368534, -73.86802600858738]",37592,45,0,3,18,0
29264,"[40.85968882797772, -73.86802600858738]",37590,38,1,0,5,0
29265,"[40.86255308972552, -73.86802600858738]",37588,38,0,0,6,0
29266,"[40.8611209743344, -73.86802600858738]",37589,41,0,0,6,0
29267,"[40.85968882797772, -73.86991961622361]",37361,23,0,0,0,0
29268,"[40.86255308972552, -73.86991961622361]",37359,22,0,0,2,0
29269,"[40.8611209743344, -73.86991961622361]",37360,17,0,0,1,0
29270,"[40.86255308972552, -73.87181322385982]",37130,0,0,0,0,0
29271,"[40.8611209743344, -73.87181322385982]",37131,1,0,0,0,0
29272,"[40.85968882797772, -73.87181322385982]",37132,1,0,0,0,0
29273,"[40.85825665065568, -73.87181322385982]",37133,3,0,0,0,0
29274,"[40.85825665065568, -73.86991961622361]",37362,35,0,0,0,0
29275,"[40.856824442368534, -73.86991961622361]",37363,18,0,0,2,0
29276,"[40.85825665065568, -73.87370683149605]",36904,4,0,0,0,0
29277,"[40.85968882797772, -73.87370683149605]",36903,4,0,0,0,0
29278,"[40.8611209743344, -73.87370683149605]",36902,3,0,0,0,0
29279,"[40.85825665065568, -73.87560043913228]",36675,2,0,0,0,0
29280,"[40.85968882797772, -73.8774940467685]",36445,0,0,0,0,0
29281,"[40.85825665065568, -73.8774940467685]",36446,0,0,0,0,0
29282,"[40.85968882797772, -73.87560043913228]",36674,2,0,1,0,0
29283,"[40.8611209743344, -73.8774940467685]",36444,0,0,0,0,0
29284,"[40.8611209743344, -73.87560043913228]",36673,0,0,0,0,0
29285,"[40.86255308972552, -73.8774940467685]",36443,1,0,0,0,0
29286,"[40.86255308972552, -73.87560043913228]",36672,0,0,0,0,0
29287,"[40.863985174150855, -73.8774940467685]",36442,2,0,0,0,0
29288,"[40.863985174150855, -73.87560043913228]",36671,1,0,0,0,0
29289,"[40.86255308972552, -73.87370683149605]",36901,2,0,0,0,0
29290,"[40.863985174150855, -73.87181322385982]",37129,0,0,0,0,0
29291,"[40.86541722761016, -73.87370683149605]",36899,1,0,0,0,0
29292,"[40.86541722761016, -73.87181322385982]",37128,0,0,0,0,0
29293,"[40.863985174150855, -73.87370683149605]",36900,2,0,0,0,0
29294,"[40.86541722761016, -73.8774940467685]",36441,1,0,0,0,0
29295,"[40.86541722761016, -73.87560043913228]",36670,1,0,0,0,0
29296,"[40.86684925010323, -73.87370683149605]",36898,0,0,0,0,0
29297,"[40.86684925010323, -73.8774940467685]",36440,3,0,0,0,0
29298,"[40.86684925010323, -73.87560043913228]",36669,0,0,0,0,0
29299,"[40.86828124162982, -73.8774940467685]",36439,1,0,0,0,0
29300,"[40.86828124162982, -73.87560043913228]",36668,1,0,0,0,0
29301,"[40.86828124162982, -73.87370683149605]",36897,0,0,0,0,0
29302,"[40.86684925010323, -73.87181322385982]",37127,2,0,0,0,0
29303,"[40.86828124162982, -73.87181322385982]",37126,0,0,0,0,0
29304,"[40.86684925010323, -73.86991961622361]",37356,4,0,0,0,0
29305,"[40.86684925010323, -73.86802600858738]",37585,50,0,5,12,0
29306,"[40.86541722761016, -73.86802600858738]",37586,104,2,10,23,0
29307,"[40.86541722761016, -73.86991961622361]",37357,43,0,2,6,0
29308,"[40.863985174150855, -73.86991961622361]",37358,22,0,0,0,0
29309,"[40.863985174150855, -73.86802600858738]",37587,25,0,2,7,0
29310,"[40.86971320218972, -73.86802600858738]",37583,24,0,0,2,0
29311,"[40.86828124162982, -73.86802600858738]",37584,23,0,3,10,0
29312,"[40.86828124162982, -73.86991961622361]",37355,1,0,0,0,0
29313,"[40.86971320218972, -73.87181322385982]",37125,0,0,0,0,0
29314,"[40.86971320218972, -73.86991961622361]",37354,14,0,0,1,0
29315,"[40.87114513178273, -73.86802600858738]",37582,38,0,2,19,0
29316,"[40.87114513178273, -73.87181322385982]",37124,0,0,0,0,0
29317,"[40.87114513178273, -73.86991961622361]",37353,22,0,0,3,0
29318,"[40.87257703040858, -73.87181322385982]",37123,21,0,0,3,0
29319,"[40.87257703040858, -73.86991961622361]",37352,8,0,0,0,0
29320,"[40.87257703040858, -73.86802600858738]",37581,48,0,1,12,0
29321,"[40.87400889806707, -73.86802600858738]",37580,22,0,0,5,1
29322,"[40.87544073475795, -73.86802600858738]",37579,26,0,0,4,0
29323,"[40.87400889806707, -73.86991961622361]",37351,0,0,0,0,0
29324,"[40.87544073475795, -73.86991961622361]",37350,5,0,1,0,0
29325,"[40.87544073475795, -73.87181322385982]",37121,3,0,1,0,0
29326,"[40.87400889806707, -73.87181322385982]",37122,0,0,0,0,0
29327,"[40.87257703040858, -73.87370683149605]",36894,10,0,0,2,0
29328,"[40.87400889806707, -73.87370683149605]",36893,15,0,0,3,0
29329,"[40.87544073475795, -73.87370683149605]",36892,5,0,0,1,0
29330,"[40.87544073475795, -73.87560043913228]",36663,6,0,0,1,0
29331,"[40.876872540481024, -73.87560043913228]",36662,7,0,0,2,0
29332,"[40.876872540481024, -73.8774940467685]",36433,8,0,0,0,0
29333,"[40.87544073475795, -73.8774940467685]",36434,14,0,0,0,0
29334,"[40.87400889806707, -73.8774940467685]",36435,22,0,0,3,0
29335,"[40.87400889806707, -73.87560043913228]",36664,7,0,0,0,0
29336,"[40.87257703040858, -73.87560043913228]",36665,22,0,0,3,0
29337,"[40.87257703040858, -73.8774940467685]",36436,89,0,7,29,2
29338,"[40.87114513178273, -73.8774940467685]",36437,62,0,4,12,2
29339,"[40.87114513178273, -73.87560043913228]",36666,17,0,0,2,0
29340,"[40.86971320218972, -73.87560043913228]",36667,1,0,0,0,0
29341,"[40.87114513178273, -73.87370683149605]",36895,0,0,0,0,0
29342,"[40.86971320218972, -73.87370683149605]",36896,0,0,0,0,0
29343,"[40.86971320218972, -73.8774940467685]",36438,10,0,0,1,0
29344,"[40.86828124162982, -73.87938765440474]",36210,1,0,0,0,0
29345,"[40.87114513178273, -73.87938765440474]",36208,19,0,1,4,0
29346,"[40.86971320218972, -73.87938765440474]",36209,14,0,1,4,0
29347,"[40.86828124162982, -73.88128126204097]",35981,17,0,0,3,0
29348,"[40.86971320218972, -73.88317486967719]",35751,16,0,0,1,0
29349,"[40.86971320218972, -73.88128126204097]",35980,6,0,0,0,0
29350,"[40.87114513178273, -73.88317486967719]",35750,13,0,0,1,0
29351,"[40.87114513178273, -73.88128126204097]",35979,2,0,0,0,0
29352,"[40.87257703040858, -73.87938765440474]",36207,80,1,8,22,1
29353,"[40.87257703040858, -73.88317486967719]",35749,16,0,0,2,0
29354,"[40.87257703040858, -73.88128126204097]",35978,1,0,0,0,0
29355,"[40.87400889806707, -73.88317486967719]",35748,19,2,3,4,0
29356,"[40.87400889806707, -73.88128126204097]",35977,8,0,0,0,0
29357,"[40.87400889806707, -73.87938765440474]",36206,95,1,4,35,0
29358,"[40.87544073475795, -73.87938765440474]",36205,87,0,4,27,0
29359,"[40.876872540481024, -73.87938765440474]",36204,47,0,1,8,1
29360,"[40.87544073475795, -73.88128126204097]",35976,9,0,0,0,0
29361,"[40.876872540481024, -73.88128126204097]",35975,14,0,0,0,0
29362,"[40.876872540481024, -73.88317486967719]",35746,3,0,0,0,0
29363,"[40.87544073475795, -73.88317486967719]",35747,11,0,0,0,0
29364,"[40.87400889806707, -73.88506847731342]",35519,67,2,4,11,0
29365,"[40.87544073475795, -73.88506847731342]",35518,46,0,0,1,0
29366,"[40.876872540481024, -73.88506847731342]",35517,65,0,0,0,0
29367,"[40.87830431523608, -73.88506847731342]",35516,25,0,1,4,0
29368,"[40.876872540481024, -73.88696208494963]",35288,51,0,0,1,0
29369,"[40.87830431523608, -73.88696208494963]",35287,17,0,1,4,0
29370,"[40.87830431523608, -73.88885569258588]",35058,7,0,0,0,0
29371,"[40.876872540481024, -73.88885569258588]",35059,6,0,0,0,0
29372,"[40.87544073475795, -73.88885569258588]",35060,10,0,0,0,0
29373,"[40.87544073475795, -73.88696208494963]",35289,62,0,2,10,0
29374,"[40.87400889806707, -73.88696208494963]",35290,38,0,0,3,0
29375,"[40.87400889806707, -73.88885569258588]",35061,53,1,4,6,1
29376,"[40.87257703040858, -73.88885569258588]",35062,88,1,13,18,2
29377,"[40.87257703040858, -73.88696208494963]",35291,50,0,2,2,0
29378,"[40.87257703040858, -73.88506847731342]",35520,11,0,0,2,0
29379,"[40.87114513178273, -73.88506847731342]",35521,14,0,0,2,0
29380,"[40.86971320218972, -73.88506847731342]",35522,14,0,0,1,0
29381,"[40.86971320218972, -73.88696208494963]",35293,9,0,0,1,0
29382,"[40.87114513178273, -73.88696208494963]",35292,37,0,1,2,0
29383,"[40.87114513178273, -73.88885569258588]",35063,37,0,0,4,0
29384,"[40.86971320218972, -73.88885569258588]",35064,45,0,2,17,0
29385,"[40.86828124162982, -73.88885569258588]",35065,23,0,0,3,0
29386,"[40.86828124162982, -73.88506847731342]",35523,42,1,5,6,0
29387,"[40.86828124162982, -73.88696208494963]",35294,3,0,0,0,0
29388,"[40.86684925010323, -73.88696208494963]",35295,17,0,1,5,0
29389,"[40.86684925010323, -73.88506847731342]",35524,77,0,3,13,0
29390,"[40.86684925010323, -73.88885569258588]",35066,8,0,0,1,0
29391,"[40.86541722761016, -73.88885569258588]",35067,19,0,2,0,0
29392,"[40.86541722761016, -73.88696208494963]",35296,24,0,5,4,0
29393,"[40.863985174150855, -73.88696208494963]",35297,8,0,1,2,0
29394,"[40.86541722761016, -73.88506847731342]",35525,23,0,3,3,0
29395,"[40.863985174150855, -73.88506847731342]",35526,5,0,0,0,0
29396,"[40.86541722761016, -73.88317486967719]",35754,1,0,0,1,0
29397,"[40.863985174150855, -73.88317486967719]",35755,3,0,0,1,0
29398,"[40.86684925010323, -73.88317486967719]",35753,60,0,4,11,1
29399,"[40.86828124162982, -73.88317486967719]",35752,57,1,7,9,1
29400,"[40.86684925010323, -73.88128126204097]",35982,4,0,0,0,0
29401,"[40.86684925010323, -73.87938765440474]",36211,5,0,0,0,0
29402,"[40.86541722761016, -73.87938765440474]",36212,2,0,0,0,0
29403,"[40.863985174150855, -73.87938765440474]",36213,1,0,0,0,0
29404,"[40.863985174150855, -73.88128126204097]",35984,5,0,0,0,0
29405,"[40.86541722761016, -73.88128126204097]",35983,3,0,1,0,0
29406,"[40.86255308972552, -73.88317486967719]",35756,3,0,0,0,0
29407,"[40.8611209743344, -73.88317486967719]",35757,9,0,0,0,0
29408,"[40.8611209743344, -73.88128126204097]",35986,3,0,0,0,0
29409,"[40.86255308972552, -73.88128126204097]",35985,7,0,2,1,0
29410,"[40.86255308972552, -73.87938765440474]",36214,9,0,2,1,0
29411,"[40.8611209743344, -73.87938765440474]",36215,3,0,0,0,0
29412,"[40.85968882797772, -73.87938765440474]",36216,0,0,0,0,0
29413,"[40.85825665065568, -73.87938765440474]",36217,0,0,0,0,0
29414,"[40.85825665065568, -73.88128126204097]",35988,8,0,0,0,0
29415,"[40.85968882797772, -73.88128126204097]",35987,6,0,0,0,0
29416,"[40.85968882797772, -73.88317486967719]",35758,10,0,0,0,0
29417,"[40.85968882797772, -73.88506847731342]",35529,25,0,2,4,0
29418,"[40.8611209743344, -73.88506847731342]",35528,27,0,2,3,0
29419,"[40.86255308972552, -73.88506847731342]",35527,42,0,2,3,0
29420,"[40.86255308972552, -73.88696208494963]",35298,25,0,0,1,0
29421,"[40.863985174150855, -73.88885569258588]",35068,17,0,1,6,0
29422,"[40.86255308972552, -73.88885569258588]",35069,14,0,0,2,0
29423,"[40.8611209743344, -73.88885569258588]",35070,48,0,2,2,0
29424,"[40.8611209743344, -73.88696208494963]",35299,14,0,0,0,0
29425,"[40.85968882797772, -73.88696208494963]",35300,35,0,1,4,0
29426,"[40.85968882797772, -73.88885569258588]",35071,43,0,1,2,0
29427,"[40.85968882797772, -73.89074930022211]",34842,39,0,3,8,1
29428,"[40.86255308972552, -73.89074930022211]",34840,111,0,6,21,0
29429,"[40.8611209743344, -73.89074930022211]",34841,148,0,5,32,0
29430,"[40.86255308972552, -73.89264290785832]",34611,98,0,5,39,0
29431,"[40.8611209743344, -73.89264290785832]",34612,126,1,8,46,1
29432,"[40.86255308972552, -73.89453651549455]",34382,124,0,3,70,0
29433,"[40.8611209743344, -73.89453651549455]",34383,64,0,3,40,0
29434,"[40.863985174150855, -73.89453651549455]",34381,36,0,3,9,0
29435,"[40.863985174150855, -73.89264290785832]",34610,26,0,3,5,0
